line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.759830515417095E+07    6.999969  3.251924  4.319573  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2806  4.319573  -11.319  1.170967  7.481101  0.6518584E+00  0.3343280E+00  4.2833720E-05  1.1488472E-05  7.2132623E-03  1.2420576E-03  9.3623973E-06  6.5186266E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.006747  0.0000000E+00  0.0000000000E+00
 10  0.841756994605635E+07    6.999965  3.256357  4.318899  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2785  4.318899  -11.302  1.169886  7.481606  0.6438502E+00  0.3423556E+00  4.3692097E-05  1.1718996E-05  7.3461261E-03  1.0899348E-03  8.1385938E-06  5.6927895E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.006816  0.0000000E+00  0.0000000000E+00
 11  0.923022776381361E+07    6.999960  3.260792  4.318188  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2757  4.318188  -11.284  1.168870  7.482041  0.6356996E+00  0.3505228E+00  4.4437981E-05  1.1919356E-05  7.4600826E-03  9.5943095E-04  7.1025850E-06  4.9893126E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.006886  0.0000000E+00  0.0000000000E+00
 12  0.100230646591865E+08    6.999956  3.265291  4.317513  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2737  4.317513  -11.267  1.168186  7.482533  0.6276291E+00  0.3586073E+00  4.5085523E-05  1.2093390E-05  7.5555237E-03  8.5009492E-04  6.2327291E-06  4.3993150E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.006957  0.0000000E+00  0.0000000000E+00
 13  0.108159015545595E+08    6.999952  3.269632  4.316760  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2708  4.316760  -11.251  1.167330  7.482920  0.6194090E+00  0.3668395E+00  4.5644304E-05  1.2243552E-05  7.6380216E-03  7.5557511E-04  5.4946773E-06  3.8940676E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007027  0.0000000E+00  0.0000000000E+00
 14  0.115690966051638E+08    6.999948  3.274029  4.316124  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2690  4.316124  -11.234  1.166980  7.483492  0.6114752E+00  0.3747832E+00  4.6143392E-05  1.2377832E-05  7.7058888E-03  6.7776402E-04  4.8750544E-06  3.4739141E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007099  0.0000000E+00  0.0000000000E+00
 15  0.123222916557681E+08    6.999943  3.278296  4.315453  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2662  4.315453  -11.217  1.166539  7.484105  0.6033826E+00  0.3828845E+00  4.6594850E-05  1.2499332E-05  7.7651580E-03  6.0978252E-04  4.3363400E-06  3.1078102E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007169  0.0000000E+00  0.0000000000E+00
 16  0.130754867063724E+08    6.999938  3.282821  4.314796  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2642  4.314796  -11.200  1.166418  7.484765  0.5951352E+00  0.3911395E+00  4.7014175E-05  1.2612287E-05  7.8168167E-03  5.5048730E-04  3.8665059E-06  2.7884203E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007244  0.0000000E+00  0.0000000000E+00
 17  0.137890399122080E+08    6.999934  3.286990  4.314137  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2615  4.314137  -11.184  1.166202  7.485426  0.5871750E+00  0.3991060E+00  4.7377891E-05  1.2710301E-05  7.8595928E-03  5.0135804E-04  3.4797839E-06  2.5248169E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007314  0.0000000E+00  0.0000000000E+00
 18  0.145025931180437E+08    6.999929  3.291400  4.313486  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2596  4.313486  -11.168  1.166286  7.486126  0.5790657E+00  0.4072208E+00  4.7719801E-05  1.2802516E-05  7.8970790E-03  4.5826589E-04  3.1407216E-06  2.2935909E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007389  0.0000000E+00  0.0000000000E+00
 19  0.152082179549256E+08    6.999924  3.295676  4.312861  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2568  4.312861  -11.152  1.166402  7.487020  0.5708639E+00  0.4154274E+00  4.8054585E-05  1.2892906E-05  7.9296676E-03  4.2074549E-04  2.8413323E-06  2.0909632E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007462  0.0000000E+00  0.0000000000E+00
 20  0.158860935004695E+08    6.999919  3.299967  4.312146  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2550  4.312146  -11.136  1.166504  7.487583  0.5628524E+00  0.4234430E+00  4.8322671E-05  1.2965266E-05  7.9570994E-03  3.8917458E-04  2.6005770E-06  1.9242519E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007536  0.0000000E+00  0.0000000000E+00
 21  0.165639690460134E+08    6.999914  3.304149  4.311447  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2523  4.311447  -11.120  1.166617  7.488341  0.5547019E+00  0.4315971E+00  4.8592459E-05  1.3038169E-05  7.9811385E-03  3.6145457E-04  2.3849454E-06  1.7765144E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007609  0.0000000E+00  0.0000000000E+00
 22  0.172240057614114E+08    6.999909  3.308462  4.310766  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2505  4.310766  -11.104  1.167034  7.489113  0.5466029E+00  0.4396991E+00  4.8847111E-05  1.3107046E-05  8.0017263E-03  3.3767563E-04  2.1994713E-06  1.6495691E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007685  0.0000000E+00  0.0000000000E+00
 23  0.178662036466635E+08    6.999904  3.312527  4.310062  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2478  4.310062  -11.089  1.167292  7.489892  0.5385814E+00  0.4477232E+00  4.9081803E-05  1.3170559E-05  8.0193388E-03  3.1730432E-04  2.0416317E-06  1.5413667E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007757  0.0000000E+00  0.0000000000E+00
 24  0.185084015319156E+08    6.999899  3.316832  4.309355  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2459  4.309355  -11.073  1.167860  7.490703  0.5303988E+00  0.4559081E+00  4.9312499E-05  1.3233047E-05  8.0348466E-03  2.9932840E-04  1.9014507E-06  1.4455338E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007834  0.0000000E+00  0.0000000000E+00
 25  0.191327605870218E+08    6.999893  3.320878  4.308616  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2433  4.308616  -11.058  1.168235  7.491510  0.5222975E+00  0.4640115E+00  4.9527328E-05  1.3291258E-05  8.0481049E-03  2.8393135E-04  1.7808267E-06  1.3632012E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007908  0.0000000E+00  0.0000000000E+00
 26  0.197392808119821E+08    6.999888  3.325039  4.307887  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2415  4.307887  -11.043  1.168927  7.492327  0.5142724E+00  0.4720382E+00  4.9734569E-05  1.3347469E-05  8.0594593E-03  2.7070717E-04  1.6768437E-06  1.2924329E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.007984  0.0000000E+00  0.0000000000E+00
 27  0.203422332709133E+08    6.999882  3.329032  4.307114  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2388  4.307114  -11.028  1.169428  7.493159  0.5061475E+00  0.4801647E+00  4.9933136E-05  1.3401346E-05  8.0694079E-03  2.5909240E-04  1.5853548E-06  1.2303096E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008057  0.0000000E+00  0.0000000000E+00
 28  0.209351424684723E+08    6.999877  3.333184  4.306342  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2367  4.306342  -11.013  1.170228  7.494007  0.4980014E+00  0.4883121E+00  5.0129625E-05  1.3454702E-05  8.0780267E-03  2.4899063E-04  1.5045254E-06  1.1758077E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008135  0.0000000E+00  0.0000000000E+00
 29  0.215232351818920E+08    6.999871  3.337169  4.305527  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2343  4.305527  -10.998  1.170844  7.494870  0.4897723E+00  0.4965424E+00  5.0319424E-05  1.3506256E-05  8.0855562E-03  2.4013629E-04  1.4329945E-06  1.1278151E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008210  0.0000000E+00  0.0000000000E+00
 30  0.220795390999916E+08    6.999865  3.341168  4.304748  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2322  4.304748  -10.984  1.171767  7.495722  0.4818334E+00  0.5044823E+00  5.0502306E-05  1.3555974E-05  8.0918414E-03  2.3270528E-04  1.3722454E-06  1.0874151E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008286  0.0000000E+00  0.0000000000E+00
 31  0.226358430180913E+08    6.999859  3.345029  4.303917  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2299  4.303917  -10.970  1.172488  7.496592  0.4737564E+00  0.5125601E+00  5.0681681E-05  1.3604745E-05  8.0973951E-03  2.2611079E-04  1.3173217E-06  1.0511879E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008360  0.0000000E+00  0.0000000000E+00
 32  0.231921469361910E+08    6.999853  3.349119  4.303072  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2278  4.303072  -10.955  1.173556  7.497495  0.4655082E+00  0.5208091E+00  5.0865606E-05  1.3654791E-05  8.1023024E-03  2.2024255E-04  1.2673945E-06  1.0186272E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008439  0.0000000E+00  0.0000000000E+00
 33  0.237325564566307E+08    6.999847  3.352956  4.302205  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2254  4.302205  -10.941  1.174411  7.498397  0.4573596E+00  0.5289583E+00  5.1041333E-05  1.3702621E-05  8.1065042E-03  2.1518813E-04  1.2241045E-06  9.9065844E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008514  0.0000000E+00  0.0000000000E+00
 34  0.242570715794104E+08    6.999841  3.356905  4.301346  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2234  4.301346  -10.927  1.175590  7.499303  0.4492884E+00  0.5370302E+00  5.1217801E-05  1.3750683E-05  8.1101112E-03  2.1080799E-04  1.1852779E-06  9.6596567E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008592  0.0000000E+00  0.0000000000E+00
 35  0.247656923045301E+08    6.999835  3.360594  4.300464  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2211  4.300464  -10.914  1.176523  7.500198  0.4413316E+00  0.5449875E+00  5.1387241E-05  1.3796831E-05  8.1132101E-03  2.0701621E-04  1.1506486E-06  9.4422891E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008665  0.0000000E+00  0.0000000000E+00
 36  0.252741540856732E+08    6.999829  3.364509  4.299560  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2191  4.299560  -10.900  1.177817  7.501125  0.4332134E+00  0.5531062E+00  5.1563573E-05  1.3844881E-05  8.1159593E-03  2.0361054E-04  1.1182416E-06  9.2424695E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008743  0.0000000E+00  0.0000000000E+00
 37  0.257713944220683E+08    6.999822  3.368194  4.298623  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2165  4.298623  -10.887  1.178864  7.502048  0.4251406E+00  0.5611794E+00  5.1734993E-05  1.3891591E-05  8.1183466E-03  2.0062399E-04  1.0887838E-06  9.0634864E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008818  0.0000000E+00  0.0000000000E+00
 38  0.262670612130951E+08    6.999816  3.372097  4.297675  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2147  4.297675  -10.873  1.180313  7.503011  0.4169295E+00  0.5693909E+00  5.1913978E-05  1.3940399E-05  8.1204580E-03  1.9793787E-04  1.0615130E-06  8.9010784E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008897  0.0000000E+00  0.0000000000E+00
 39  0.267485660958069E+08    6.999809  3.375746  4.296707  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2121  4.296707  -10.860  1.181521  7.503972  0.4088127E+00  0.5775080E+00  5.2087798E-05  1.3987803E-05  8.1222832E-03  1.9558496E-04  1.0370332E-06  8.7579329E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.008973  0.0000000E+00  0.0000000000E+00
 40  0.272159090702036E+08    6.999803  3.379510  4.295747  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2104  4.295747  -10.847  1.183087  7.504939  0.4007677E+00  0.5855533E+00  5.2265195E-05  1.4036204E-05  8.1238610E-03  1.9350707E-04  1.0142643E-06  8.6276131E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.009051  0.0000000E+00  0.0000000000E+00
