line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.167812826174421E+09    2.000000  1.229293  3.965462  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1679  3.965462    0.000  1.860746  7.340335  0.6525823E+00  0.3332389E+00  1.8309338E-05  4.8449812E-06  4.9940662E-03  3.2643631E-03  5.9870475E-04  1.8118816E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000224  0.0000000E+00  0.0000000000E+00
 10  0.186328648293207E+09    2.000000  1.231989  3.964454  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1672  3.964454    0.000  1.860595  7.340844  0.6444879E+00  0.3413641E+00  1.9068074E-05  5.0460223E-06  5.1933117E-03  3.0672224E-03  5.6489226E-04  1.7119466E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000226  0.0000000E+00  0.0000000000E+00
 11  0.204844470411992E+09    2.000000  1.234785  3.963468  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1667  3.963468    0.000  1.860582  7.341407  0.6362774E+00  0.3496042E+00  1.9798850E-05  5.2397234E-06  5.3827017E-03  2.8822873E-03  5.3012853E-04  1.6091142E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000227  0.0000000E+00  0.0000000000E+00
 12  0.222588799942495E+09    2.000000  1.237517  3.962523  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1659  3.962523    0.000  1.860691  7.341991  0.6283051E+00  0.3576034E+00  2.0469049E-05  5.4174194E-06  5.5548028E-03  2.7157683E-03  4.9689811E-04  1.5106770E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000228  0.0000000E+00  0.0000000000E+00
 13  0.239715935402371E+09    2.000000  1.240173  3.961592  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1651  3.961592    0.000  1.860933  7.342586  0.6205235E+00  0.3654097E+00  2.1088421E-05  5.5816906E-06  5.7121266E-03  2.5644721E-03  4.6552687E-04  1.4176231E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000230  0.0000000E+00  0.0000000000E+00
 14  0.257768861968187E+09    2.000000  1.243052  3.960624  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1642  3.960624    0.000  1.861245  7.343265  0.6122308E+00  0.3737270E+00  2.1714813E-05  5.7478926E-06  5.8689396E-03  2.4143328E-03  4.3353438E-04  1.3226936E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000231  0.0000000E+00  0.0000000000E+00
 15  0.275127445204549E+09    2.000000  1.245986  3.959716  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1630  3.959716    0.000  1.861746  7.343971  0.6041516E+00  0.3818287E+00  2.2299621E-05  5.9031477E-06  6.0117078E-03  2.2780367E-03  4.0396069E-04  1.2349489E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000233  0.0000000E+00  0.0000000000E+00
 16  0.291791685111456E+09    2.000000  1.248986  3.958840  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1630  3.958840    0.000  1.862806  7.344651  0.5962670E+00  0.3897339E+00  2.2835020E-05  6.0453119E-06  6.1422907E-03  2.1536179E-03  3.7665068E-04  1.1536468E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000235  0.0000000E+00  0.0000000000E+00
 17  0.308455925018364E+09    2.000000  1.251770  3.957913  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1618  3.957913    0.000  1.863425  7.345379  0.5882336E+00  0.3977871E+00  2.3358414E-05  6.1843635E-06  6.2670774E-03  2.0348285E-03  3.5041862E-04  1.0755272E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000236  0.0000000E+00  0.0000000000E+00
 18  0.324911861926435E+09    2.000000  1.254550  3.956982  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1607  3.956982    0.000  1.864147  7.346129  0.5801621E+00  0.4058770E+00  2.3856820E-05  6.3168312E-06  6.3845624E-03  1.9230034E-03  3.2569715E-04  1.0018109E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000238  0.0000000E+00  0.0000000000E+00
 19  0.341159495835669E+09    2.000000  1.257283  3.956032  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1596  3.956032    0.000  1.864927  7.346899  0.5720867E+00  0.4139698E+00  2.4331269E-05  6.4429913E-06  6.4946130E-03  1.8182161E-03  3.0256735E-04  9.3275584E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000239  0.0000000E+00  0.0000000000E+00
 20  0.356782220748395E+09    2.000000  1.260048  3.955188  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1585  3.955188    0.000  1.865877  7.347808  0.5642249E+00  0.4218476E+00  2.4784446E-05  6.5636420E-06  6.5951477E-03  1.7224950E-03  2.8139683E-04  8.6983378E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000241  0.0000000E+00  0.0000000000E+00
 21  0.372404945661120E+09    2.000000  1.262746  3.954236  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1583  3.954236    0.000  1.866810  7.348575  0.5562547E+00  0.4298329E+00  2.5209857E-05  6.6768570E-06  6.6910699E-03  1.6312690E-03  2.6110020E-04  8.0890628E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000242  0.0000000E+00  0.0000000000E+00
 22  0.387715216075591E+09    2.000000  1.265975  3.953507  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1576  3.953507    0.000  1.868622  7.349688  0.5482737E+00  0.4378283E+00  2.5655674E-05  6.7957959E-06  6.7814671E-03  1.5452776E-03  2.4191418E-04  7.5204235E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000244  0.0000000E+00  0.0000000000E+00
 23  0.402900504690761E+09    2.000000  1.268831  3.952613  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1562  3.952613    0.000  1.869790  7.350645  0.5401849E+00  0.4459307E+00  2.6070363E-05  6.9063781E-06  6.8674809E-03  1.4633077E-03  2.2383274E-04  6.9784938E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000246  0.0000000E+00  0.0000000000E+00
 24  0.417523375209073E+09    2.000000  1.271416  3.951694  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1550  3.951694    0.000  1.870916  7.351580  0.5322182E+00  0.4539101E+00  2.6460100E-05  7.0103645E-06  6.9471393E-03  1.3873145E-03  2.0716213E-04  6.4770877E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000247  0.0000000E+00  0.0000000000E+00
 25  0.432146245727385E+09    2.000000  1.274060  3.950723  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1539  3.950723    0.000  1.872094  7.352511  0.5241181E+00  0.4620222E+00  2.6836533E-05  7.1108332E-06  7.0230471E-03  1.3146913E-03  1.9148838E-04  6.0038915E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000248  0.0000000E+00  0.0000000000E+00
 26  0.446656632626324E+09    2.000000  1.276822  3.949839  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1526  3.949839    0.000  1.873530  7.353670  0.5159357E+00  0.4702160E+00  2.7222598E-05  7.2140722E-06  7.0950756E-03  1.2457164E-03  1.7663161E-04  5.5580864E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000250  0.0000000E+00  0.0000000000E+00
 27  0.460323392379977E+09    2.000000  1.279521  3.948906  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1517  3.948906    0.000  1.874821  7.354584  0.5081206E+00  0.4780413E+00  2.7562521E-05  7.3049232E-06  7.1594484E-03  1.1838185E-03  1.6363296E-04  5.1638634E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000252  0.0000000E+00  0.0000000000E+00
 28  0.473990152133630E+09    2.000000  1.282162  3.947828  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1512  3.947828    0.000  1.876459  7.355273  0.5001223E+00  0.4860493E+00  2.7864734E-05  7.3855959E-06  7.2210973E-03  1.1242360E-03  1.5154839E-04  4.7925416E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000253  0.0000000E+00  0.0000000000E+00
 29  0.488163088174455E+09    2.000000  1.284807  3.946771  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1503  3.946771    0.000  1.877817  7.356259  0.4918379E+00  0.4943431E+00  2.8192929E-05  7.4734374E-06  7.2803063E-03  1.0665686E-03  1.4034541E-04  4.4521145E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000255  0.0000000E+00  0.0000000000E+00
 30  0.501273054012217E+09    2.000000  1.287381  3.945835  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1491  3.945835    0.000  1.879350  7.357336  0.4839522E+00  0.5022372E+00  2.8506773E-05  7.5575574E-06  7.3333304E-03  1.0149047E-03  1.3029884E-04  4.1476397E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000256  0.0000000E+00  0.0000000000E+00
 31  0.514484255107414E+09    2.000000  1.289803  3.944748  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1479  3.944748    0.000  1.880740  7.358273  0.4758666E+00  0.5103309E+00  2.8799674E-05  7.6360384E-06  7.3844079E-03  9.6510745E-04  1.2066977E-04  3.8525355E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000258  0.0000000E+00  0.0000000000E+00
 32  0.527239897544157E+09    2.000000  1.292170  3.943666  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1467  3.943666    0.000  1.882137  7.359190  0.4679728E+00  0.5182319E+00  2.9074276E-05  7.7096559E-06  7.4309820E-03  9.1950538E-04  1.1208387E-04  3.5888452E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000259  0.0000000E+00  0.0000000000E+00
 33  0.540451098639354E+09    2.000000  1.295003  3.942589  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1463  3.942589    0.000  1.884298  7.360159  0.4596990E+00  0.5265130E+00  2.9359028E-05  7.7860730E-06  7.4765473E-03  8.7471290E-04  1.0384459E-04  3.3355158E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000261  0.0000000E+00  0.0000000000E+00
 34  0.552751182417643E+09    2.000000  1.297344  3.941481  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1452  3.941481    0.000  1.885879  7.361090  0.4517981E+00  0.5344203E+00  2.9614688E-05  7.8547081E-06  7.5172551E-03  8.3457831E-04  9.6605857E-05  3.1122373E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000262  0.0000000E+00  0.0000000000E+00
 35  0.564914598598394E+09    2.000000  1.299611  3.940345  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1442  3.940345    0.000  1.887373  7.362037  0.4439224E+00  0.5423019E+00  2.9862265E-05  7.9210984E-06  7.5551729E-03  7.9707440E-04  8.9974335E-05  2.9072612E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000264  0.0000000E+00  0.0000000000E+00
 36  0.577214682376681E+09    2.000000  1.301810  3.939152  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1430  3.939152    0.000  1.888822  7.362998  0.4358378E+00  0.5503923E+00  3.0110438E-05  7.9879864E-06  7.5915863E-03  7.6096758E-04  8.3683496E-05  2.7128014E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000265  0.0000000E+00  0.0000000000E+00
 37  0.589514766154968E+09    2.000000  1.304087  3.937929  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1418  3.937929    0.000  1.890468  7.363982  0.4276784E+00  0.5585571E+00  3.0350886E-05  8.0527046E-06  7.6258732E-03  7.2687979E-04  7.7843398E-05  2.5316698E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000266  0.0000000E+00  0.0000000000E+00
 38  0.601404847140646E+09    2.000000  1.306694  3.936764  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1410  3.936764    0.000  1.892910  7.364913  0.4196895E+00  0.5665510E+00  3.0584106E-05  8.1155226E-06  7.6571712E-03  6.9565503E-04  7.2603215E-05  2.3686786E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000268  0.0000000E+00  0.0000000000E+00
 39  0.612884925333714E+09    2.000000  1.308864  3.935557  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1399  3.935557    0.000  1.894665  7.365874  0.4117719E+00  0.5744732E+00  3.0803604E-05  8.1746919E-06  7.6861973E-03  6.6663999E-04  6.7798261E-05  2.2189756E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000269  0.0000000E+00  0.0000000000E+00
 40  0.624693005760868E+09    2.000000  1.311283  3.934409  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1387  3.934409    0.000  1.896896  7.367116  0.4035938E+00  0.5826557E+00  3.1058238E-05  8.2435215E-06  7.7143281E-03  6.3858761E-04  6.2995231E-05  2.0705474E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000271  0.0000000E+00  0.0000000000E+00
