line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.107816588218372E+07   24.911336  4.901152  4.576337  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4934  4.576337   -7.049  0.635642  7.581900  0.6503968E+00  0.3358352E+00  5.5409137E-05  1.5129016E-05  7.5559627E-03  8.3594651E-04  2.5718927E-06  2.6797418E-09  1.8657471E-03  1.2708879E-07  1.811E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.084530  0.0000000E+00  0.0000000000E+00
 10  0.119696769484246E+07   24.900624  4.905630  4.575587  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4908  4.575587   -7.040  0.635051  7.582311  0.6421499E+00  0.3440980E+00  5.6154694E-05  1.5331748E-05  7.6663575E-03  7.0890208E-04  2.1825963E-06  2.2672343E-09  1.8646861E-03  1.3827848E-07  1.795E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.085443  0.0000000E+00  0.0000000000E+00
 11  0.131522133082939E+07   24.889739  4.909985  4.574832  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4876  4.574832   -7.032  0.634463  7.582744  0.6337937E+00  0.3524674E+00  5.7079635E-05  1.5584863E-05  7.7561745E-03  6.0502508E-04  1.8456485E-06  1.9368345E-09  1.8636215E-03  1.5066037E-07  1.768E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.086342  0.0000000E+00  0.0000000000E+00
 12  0.143010045360265E+07   24.878948  4.914443  4.574109  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4849  4.574109   -7.023  0.634276  7.583284  0.6255472E+00  0.3607242E+00  5.7601306E-05  1.5728264E-05  7.8283706E-03  5.2188474E-04  1.5879636E-06  1.6647656E-09  1.8625783E-03  1.6405520E-07  1.733E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.087270  0.0000000E+00  0.0000000000E+00
 13  0.154512638887884E+07   24.867924  4.918859  4.573360  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4825  4.573360   -7.014  0.634157  7.583859  0.6171699E+00  0.3691101E+00  5.8173149E-05  1.5884841E-05  7.8878220E-03  4.5318826E-04  1.3712685E-06  1.4441033E-09  1.8615235E-03  1.7855860E-07  1.691E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.088202  0.0000000E+00  0.0000000000E+00
 14  0.165685346714334E+07   24.856997  4.923191  4.572583  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4792  4.572583   -7.006  0.634047  7.584420  0.6088864E+00  0.3774006E+00  5.8851412E-05  1.6073042E-05  7.9355218E-03  3.9771184E-04  1.1860071E-06  1.2640469E-09  1.8604836E-03  1.9472282E-07  1.645E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.089125  0.0000000E+00  0.0000000000E+00
 15  0.176643194774891E+07   24.846067  4.927584  4.571822  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4765  4.571822   -6.997  0.634184  7.585083  0.6006341E+00  0.3856586E+00  5.9270272E-05  1.6187628E-05  7.9745956E-03  3.5248836E-04  1.0455262E-06  1.1188418E-09  1.8594490E-03  2.1162042E-07  1.597E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.090070  0.0000000E+00  0.0000000000E+00
 16  0.187601042835448E+07   24.834921  4.931927  4.571042  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4739  4.571042   -6.988  0.634389  7.585764  0.5922543E+00  0.3940430E+00  5.9641566E-05  1.6289859E-05  8.0070549E-03  3.1488053E-04  9.2880347E-07  9.9804547E-10  1.8583987E-03  2.2981654E-07  1.547E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091017  0.0000000E+00  0.0000000000E+00
 17  0.198129171364218E+07   24.823999  4.936142  4.570270  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4709  4.570270   -6.980  0.634691  7.586416  0.5840476E+00  0.4022534E+00  5.9969281E-05  1.6379805E-05  8.0331001E-03  2.8465500E-04  8.3501136E-07  9.0099398E-10  1.8573693E-03  2.4891600E-07  1.496E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091945  0.0000000E+00  0.0000000000E+00
 18  0.208657299892988E+07   24.812865  4.940494  4.569478  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4682  4.569478   -6.972  0.635136  7.587103  0.5757119E+00  0.4105922E+00  6.0272820E-05  1.6462998E-05  8.0548100E-03  2.5941013E-04  7.5659395E-07  8.1991444E-10  1.8563222E-03  2.6960413E-07  1.445E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092912  0.0000000E+00  0.0000000000E+00
 19  0.218970568655865E+07   24.801750  4.944751  4.568654  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4658  4.568654   -6.963  0.635531  7.587894  0.5674223E+00  0.4188843E+00  6.0552073E-05  1.6539546E-05  8.0725213E-03  2.3876254E-04  6.9225687E-07  7.5353680E-10  1.8552787E-03  2.9169050E-07  1.393E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093869  0.0000000E+00  0.0000000000E+00
 20  0.229030302894987E+07   24.790700  4.948892  4.567812  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4627  4.567812   -6.955  0.635992  7.588588  0.5591818E+00  0.4271268E+00  6.0821054E-05  1.6614396E-05  8.0869834E-03  2.2183383E-04  6.3885558E-07  6.9893733E-10  1.8542386E-03  3.1556647E-07  1.343E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094811  0.0000000E+00  0.0000000000E+00
 21  0.239027727802001E+07   24.779514  4.953166  4.566921  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4600  4.566921   -6.947  0.636440  7.589361  0.5508596E+00  0.4354509E+00  6.1282142E-05  1.6743031E-05  8.0987087E-03  2.0770724E-04  5.8901344E-07  6.5254631E-10  1.8531850E-03  3.4240314E-07  1.293E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095792  0.0000000E+00  0.0000000000E+00
 22  0.248791170423958E+07   24.768391  4.957297  4.566032  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4579  4.566032   -6.939  0.637047  7.590138  0.5426120E+00  0.4436998E+00  6.1509384E-05  1.6805555E-05  8.1085186E-03  1.9615006E-04  5.5287337E-07  6.1529361E-10  1.8521372E-03  3.6962971E-07  1.244E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.096751  0.0000000E+00  0.0000000000E+00
 23  0.258554613045914E+07   24.757061  4.961491  4.565091  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4545  4.565091   -6.932  0.637699  7.590882  0.5342044E+00  0.4521085E+00  6.1724558E-05  1.6865480E-05  8.1167410E-03  1.8642111E-04  5.2224755E-07  5.8385775E-10  1.8510652E-03  3.9877390E-07  1.195E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097734  0.0000000E+00  0.0000000000E+00
 24  0.267935175565048E+07   24.745979  4.965657  4.564161  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4519  4.564161   -6.924  0.638440  7.591771  0.5259743E+00  0.4603395E+00  6.1942944E-05  1.6925500E-05  8.1233387E-03  1.7853972E-04  4.9694983E-07  5.5828024E-10  1.8500111E-03  4.3085944E-07  1.149E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.098721  0.0000000E+00  0.0000000000E+00
 25  0.277315738084183E+07   24.734704  4.969761  4.563202  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4492  4.563202   -6.916  0.639166  7.592644  0.5176109E+00  0.4687037E+00  6.2152042E-05  1.6983172E-05  8.1288603E-03  1.7189997E-04  4.7537808E-07  5.3663284E-10  1.8489352E-03  4.6477643E-07  1.103E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.099703  0.0000000E+00  0.0000000000E+00
 26  0.286504860551906E+07   24.723462  4.973867  4.562154  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4465  4.562154   -6.909  0.640015  7.593293  0.5092628E+00  0.4770523E+00  6.2338148E-05  1.7035148E-05  8.1334096E-03  1.6640550E-04  4.5748769E-07  5.1872677E-10  1.8478568E-03  4.9870092E-07  1.059E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.100696  0.0000000E+00  0.0000000000E+00
 27  0.295349390927090E+07   24.712460  4.977934  4.561148  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4442  4.561148   -6.902  0.640771  7.594151  0.5011039E+00  0.4852118E+00  6.2762032E-05  1.7153894E-05  8.1367234E-03  1.6192521E-04  4.3818871E-07  5.0321332E-10  1.8467982E-03  5.3695813E-07  1.018E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.101689  0.0000000E+00  0.0000000000E+00
 28  0.304308785333121E+07   24.701129  4.981935  4.560047  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4411  4.560047   -6.895  0.641613  7.594811  0.4927220E+00  0.4935940E+00  6.2940659E-05  1.7203812E-05  8.1398314E-03  1.5808584E-04  4.2525871E-07  4.9055448E-10  1.8457062E-03  5.7448577E-07  9.758E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.102677  0.0000000E+00  0.0000000000E+00
 29  0.313095883692882E+07   24.689831  4.986183  4.558986  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4390  4.558986   -6.887  0.642697  7.595895  0.4843744E+00  0.5019419E+00  6.3158153E-05  1.7263667E-05  8.1423203E-03  1.5488882E-04  4.1364745E-07  4.7976798E-10  1.8446133E-03  6.1756921E-07  9.355E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.103734  0.0000000E+00  0.0000000000E+00
 30  0.321538389960103E+07   24.678788  4.990076  4.558045  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4361  4.558045   -6.880  0.643708  7.597167  0.4760991E+00  0.5102175E+00  6.3386989E-05  1.7328006E-05  8.1443445E-03  1.5220100E-04  4.0319802E-07  4.7038429E-10  1.8435220E-03  6.7417949E-07  8.981E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.104715  0.0000000E+00  0.0000000000E+00
 31  0.329825829785682E+07   24.667779  4.993929  4.556879  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4331  4.556879   -6.873  0.644536  7.597920  0.4678276E+00  0.5184892E+00  6.3801403E-05  1.7444680E-05  8.1457350E-03  1.4992718E-04  3.9118964E-07  4.6215401E-10  1.8424252E-03  7.2560063E-07  8.621E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.105695  0.0000000E+00  0.0000000000E+00
 32  0.337827258174452E+07   24.656975  4.998172  4.555655  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4312  4.555655   -6.866  0.645743  7.598732  0.4595985E+00  0.5267184E+00  6.4016415E-05  1.7504138E-05  8.1471369E-03  1.4797292E-04  3.8301615E-07  4.5510692E-10  1.8413255E-03  7.9174207E-07  8.285E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.106780  0.0000000E+00  0.0000000000E+00
 33  0.345810078590224E+07   24.646033  5.002009  4.554537  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4283  4.554537   -6.860  0.646859  7.599785  0.4513312E+00  0.5349857E+00  6.4229292E-05  1.7563508E-05  8.1482744E-03  1.4632270E-04  3.7601249E-07  4.4923847E-10  1.8402180E-03  8.3755050E-07  7.951E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.107775  0.0000000E+00  0.0000000000E+00
 34  0.353639383228771E+07   24.635141  5.005753  4.553407  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4253  4.553407   -6.854  0.648012  7.600901  0.4429945E+00  0.5433226E+00  6.4453392E-05  1.7626538E-05  8.1492243E-03  1.4486724E-04  3.6924591E-07  4.4370973E-10  1.8390927E-03  9.0690755E-07  7.634E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.108756  0.0000000E+00  0.0000000000E+00
 35  0.361161656312864E+07   24.624514  5.009877  4.552161  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4233  4.552161   -6.847  0.649421  7.601908  0.4347350E+00  0.5515821E+00  6.4672800E-05  1.7687107E-05  8.1500202E-03  1.4359630E-04  3.6324819E-07  4.3896461E-10  1.8379695E-03  9.8143807E-07  7.339E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.109841  0.0000000E+00  0.0000000000E+00
 36  0.368683929396958E+07   24.613732  5.013752  4.550827  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4203  4.550827   -6.841  0.650574  7.602747  0.4263460E+00  0.5599711E+00  6.4866855E-05  1.7741305E-05  8.1507195E-03  1.4247673E-04  3.5798125E-07  4.3482053E-10  1.8368233E-03  1.0443930E-06  7.048E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.110874  0.0000000E+00  0.0000000000E+00
 37  0.375899170926599E+07   24.603247  5.017610  4.549475  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4179  4.549475   -6.835  0.651904  7.603644  0.4181427E+00  0.5681744E+00  6.5072219E-05  1.7798108E-05  8.1512660E-03  1.4151327E-04  3.5305756E-07  4.3113731E-10  1.8356968E-03  1.1076817E-06  6.774E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.111911  0.0000000E+00  0.0000000000E+00
 38  0.383211127395892E+07   24.592476  5.021575  4.548074  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4155  4.548074   -6.829  0.653224  7.604610  0.4096793E+00  0.5766376E+00  6.5306781E-05  1.7864231E-05  8.1517022E-03  1.4062550E-04  3.4788828E-07  4.2750806E-10  1.8345281E-03  1.1775299E-06  6.503E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.112987  0.0000000E+00  0.0000000000E+00
 39  0.390150562480169E+07   24.582116  5.025319  4.546620  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4125  4.546620   -6.823  0.654563  7.605455  0.4014838E+00  0.5848332E+00  6.5528286E-05  1.7926045E-05  8.1520561E-03  1.3985412E-04  3.4330582E-07  4.2439533E-10  1.8333905E-03  1.2435057E-06  6.250E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.114014  0.0000000E+00  0.0000000000E+00
 40  0.397040163119326E+07   24.571700  5.029313  4.545090  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4102  4.545090   -6.818  0.656040  7.606290  0.3932176E+00  0.5930993E+00  6.5753080E-05  1.7988392E-05  8.1523470E-03  1.3914944E-04  3.3894051E-07  4.2153246E-10  1.8322376E-03  1.3089202E-06  6.005E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.115115  0.0000000E+00  0.0000000000E+00
