line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.544614211651672E+08    3.000000  1.919331  4.090532  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2154  4.090532    0.000  1.640229  7.394611  0.6525812E+00  0.3334852E+00  2.8674585E-05  7.6376597E-06  6.4585695E-03  2.0453009E-03  9.7402689E-05  3.5349714E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000732  0.0000000E+00  0.0000000000E+00
 10  0.605047916741732E+08    3.000000  1.922666  4.089462  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2138  4.089462    0.000  1.639088  7.394886  0.6445081E+00  0.3415831E+00  2.9447646E-05  7.8438597E-06  6.6265614E-03  1.8608446E-03  8.8031625E-05  3.1982207E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000738  0.0000000E+00  0.0000000000E+00
 11  0.663927612272333E+08    3.000000  1.926119  4.088575  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2119  4.088575    0.000  1.638527  7.395532  0.6364905E+00  0.3496228E+00  3.0175988E-05  8.0385583E-06  6.7744582E-03  1.6989537E-03  7.9164594E-05  2.8831511E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000743  0.0000000E+00  0.0000000000E+00
 12  0.722979975531761E+08    3.000000  1.929846  4.087603  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2105  4.087603    0.000  1.638081  7.395948  0.6282804E+00  0.3578528E+00  3.0823587E-05  8.2115620E-06  6.9086371E-03  1.5519152E-03  7.1317220E-05  2.6015268E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000750  0.0000000E+00  0.0000000000E+00
 13  0.778924319672272E+08    3.000000  1.933160  4.086631  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2089  4.086631    0.000  1.637534  7.396393  0.6203656E+00  0.3657847E+00  3.1389084E-05  8.3627225E-06  7.0236504E-03  1.4257662E-03  6.4692109E-05  2.3638889E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000756  0.0000000E+00  0.0000000000E+00
 14  0.834868663812783E+08    3.000000  1.936508  4.085654  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2070  4.085654    0.000  1.637093  7.396885  0.6123315E+00  0.3738344E+00  3.1914252E-05  8.5032185E-06  7.1280080E-03  1.3112973E-03  5.8667241E-05  2.1477983E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000761  0.0000000E+00  0.0000000000E+00
 15  0.890813007953294E+08    3.000000  1.940077  4.084584  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2057  4.084584    0.000  1.636741  7.397114  0.6042130E+00  0.3819669E+00  3.2367897E-05  8.6244146E-06  7.2220382E-03  1.2078967E-03  5.3549176E-05  1.9622403E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000768  0.0000000E+00  0.0000000000E+00
 16  0.945203342534347E+08    3.000000  1.943397  4.083618  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2038  4.083618    0.000  1.636552  7.397666  0.5962188E+00  0.3899734E+00  3.2809634E-05  8.7427775E-06  7.3051481E-03  1.1166159E-03  4.8834835E-05  1.7933304E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000774  0.0000000E+00  0.0000000000E+00
 17  0.998350469467833E+08    3.000000  1.946812  4.082794  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2023  4.082794    0.000  1.636789  7.398557  0.5882071E+00  0.3979964E+00  3.3258613E-05  8.8634682E-06  7.3805818E-03  1.0340808E-03  4.4136268E-05  1.6263783E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000780  0.0000000E+00  0.0000000000E+00
 18  0.105149759640132E+09    3.000000  1.950456  4.081863  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2009  4.081863    0.000  1.637095  7.399173  0.5800745E+00  0.4061393E+00  3.3650321E-05  8.9686402E-06  7.4492688E-03  9.5865830E-04  4.0174298E-05  1.4840032E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000786  0.0000000E+00  0.0000000000E+00
 19  0.110324611473129E+09    3.000000  1.953744  4.080880  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1990  4.080880    0.000  1.637148  7.399801  0.5720071E+00  0.4142159E+00  3.4007792E-05  9.0646824E-06  7.5106325E-03  8.9122447E-04  3.6677413E-05  1.3581693E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000792  0.0000000E+00  0.0000000000E+00
 20  0.115359602445775E+09    3.000000  1.956987  4.079909  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1971  4.079909    0.000  1.637293  7.400446  0.5640382E+00  0.4221930E+00  3.4341476E-05  9.1544398E-06  7.5653381E-03  8.3106573E-04  3.3577637E-05  1.2466030E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000798  0.0000000E+00  0.0000000000E+00
 21  0.120394593418421E+09    3.000000  1.960515  4.078954  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1962  4.078954    0.000  1.637854  7.401115  0.5559551E+00  0.4302836E+00  3.4660421E-05  9.2403186E-06  7.6154518E-03  7.7591055E-04  3.0763283E-05  1.1452614E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000805  0.0000000E+00  0.0000000000E+00
 22  0.125289723530716E+09    3.000000  1.963574  4.077811  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1943  4.077811    0.000  1.637753  7.401469  0.5480055E+00  0.4382398E+00  3.4909843E-05  9.3072701E-06  7.6598214E-03  7.2692371E-04  2.8493290E-05  1.0623038E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000810  0.0000000E+00  0.0000000000E+00
 23  0.130184853643011E+09    3.000000  1.966817  4.076814  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1924  4.076814    0.000  1.638086  7.402170  0.5399622E+00  0.4462891E+00  3.5190158E-05  9.3828888E-06  7.7005146E-03  6.8205986E-04  2.6251803E-05  9.8162290E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000816  0.0000000E+00  0.0000000000E+00
 24  0.135065997669271E+09    3.000000  1.970432  4.075977  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1910  4.075977    0.000  1.639236  7.403217  0.5317864E+00  0.4544706E+00  3.5502284E-05  9.4674000E-06  7.7380037E-03  6.4074993E-04  2.4068458E-05  9.0404733E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000823  0.0000000E+00  0.0000000000E+00
 25  0.139723364318969E+09    3.000000  1.973557  4.074953  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1895  4.074953    0.000  1.639692  7.403939  0.5237740E+00  0.4624880E+00  3.5750049E-05  9.5343401E-06  7.7713584E-03  6.0400447E-04  2.2169704E-05  8.3532776E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000829  0.0000000E+00  0.0000000000E+00
 26  0.144254856194351E+09    3.000000  1.976631  4.073932  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1877  4.073932    0.000  1.640220  7.404668  0.5158573E+00  0.4704092E+00  3.5986452E-05  9.5982901E-06  7.8011664E-03  5.7106536E-04  2.0553442E-05  7.7695624E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000835  0.0000000E+00  0.0000000000E+00
 27  0.148912222844048E+09    3.000000  1.980111  4.072905  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1863  4.072905    0.000  1.641172  7.405442  0.5076092E+00  0.4786616E+00  3.6223262E-05  9.6624168E-06  7.8292729E-03  5.3996695E-04  1.9046875E-05  7.2255997E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000842  0.0000000E+00  0.0000000000E+00
 28  0.153317839945114E+09    3.000000  1.983128  4.071846  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1848  4.071846    0.000  1.641802  7.406198  0.4996442E+00  0.4866303E+00  3.6436070E-05  9.7200636E-06  7.8538574E-03  5.1274647E-04  1.7739050E-05  6.7532276E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000848  0.0000000E+00  0.0000000000E+00
 29  0.157723457046180E+09    3.000000  1.986004  4.070604  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1829  4.070604    0.000  1.642095  7.406630  0.4916572E+00  0.4946206E+00  3.6600911E-05  9.7645984E-06  7.8760944E-03  4.8804554E-04  1.6689911E-05  6.3667856E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000853  0.0000000E+00  0.0000000000E+00
 30  0.162129074147245E+09    3.000000  1.989179  4.069515  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1817  4.069515    0.000  1.643151  7.407406  0.4835717E+00  0.5027093E+00  3.6803549E-05  9.8195946E-06  7.8965474E-03  4.6535064E-04  1.5608414E-05  5.9764516E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000860  0.0000000E+00  0.0000000000E+00
 31  0.166408816473995E+09    3.000000  1.992273  4.068425  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1797  4.068425    0.000  1.643997  7.408212  0.4755350E+00  0.5107487E+00  3.6995474E-05  9.8717380E-06  7.9149918E-03  4.4487101E-04  1.4631133E-05  5.6242813E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000866  0.0000000E+00  0.0000000000E+00
 32  0.170638208891018E+09    3.000000  1.995433  4.067474  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1782  4.067474    0.000  1.645313  7.409372  0.4674796E+00  0.5188067E+00  3.7228119E-05  9.9351326E-06  7.9317231E-03  4.2622635E-04  1.3712137E-05  5.3021204E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000872  0.0000000E+00  0.0000000000E+00
 33  0.174716551578861E+09    3.000000  1.998425  4.066353  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1770  4.066353    0.000  1.646521  7.410173  0.4595252E+00  0.5267635E+00  3.7404259E-05  9.9830104E-06  7.9468682E-03  4.0943827E-04  1.2846929E-05  4.9876023E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000878  0.0000000E+00  0.0000000000E+00
 34  0.178794894266705E+09    3.000000  2.001378  4.065180  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1749  4.065180    0.000  1.647552  7.411017  0.4513913E+00  0.5348995E+00  3.7586077E-05  1.0032539E-05  7.9608537E-03  3.9384321E-04  1.2111990E-05  4.7231632E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000884  0.0000000E+00  0.0000000000E+00
 35  0.182759949657663E+09    3.000000  2.004035  4.063810  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1730  4.063810    0.000  1.648110  7.411491  0.4433891E+00  0.5429036E+00  3.7710487E-05  1.0066305E-05  7.9733638E-03  3.7991901E-04  1.1495206E-05  4.4936670E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000890  0.0000000E+00  0.0000000000E+00
 36  0.186725005048622E+09    3.000000  2.006924  4.062611  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1714  4.062611    0.000  1.649213  7.412344  0.4353591E+00  0.5509353E+00  3.7881860E-05  1.0112981E-05  7.9846287E-03  3.6726860E-04  1.0953604E-05  4.3018254E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000895  0.0000000E+00  0.0000000000E+00
 37  0.190690060439581E+09    3.000000  2.009910  4.061387  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1702  4.061387    0.000  1.650725  7.413210  0.4271710E+00  0.5591251E+00  3.8044079E-05  1.0157246E-05  7.9951048E-03  3.5554715E-04  1.0399048E-05  4.1037596E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000902  0.0000000E+00  0.0000000000E+00
 38  0.194428541236771E+09    3.000000  2.012560  4.060169  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1683  4.060169    0.000  1.651890  7.414058  0.4193336E+00  0.5669639E+00  3.8199401E-05  1.0199612E-05  8.0042103E-03  3.4533893E-04  9.9132700E-06  3.9308358E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000907  0.0000000E+00  0.0000000000E+00
 39  0.198280309330845E+09    3.000000  2.015303  4.058875  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1666  4.058875    0.000  1.653102  7.414953  0.4111454E+00  0.5751534E+00  3.8358751E-05  1.0243102E-05  8.0128577E-03  3.3562949E-04  9.4466031E-06  3.7648429E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000913  0.0000000E+00  0.0000000000E+00
 40  0.201996132668658E+09    3.000000  2.018372  4.057809  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1653  4.057809    0.000  1.655334  7.416223  0.4030538E+00  0.5832463E+00  3.8565986E-05  1.0299780E-05  8.0206028E-03  3.2688304E-04  8.9673623E-06  3.6003267E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000919  0.0000000E+00  0.0000000000E+00
