line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.448703320000000E+08    1.000000 -0.137140  3.754540  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0227  3.754540    0.000  1.910410  7.129690  0.7161453E+00  0.2695014E+00  2.4008320E-04  8.3660190E-05  2.9733510E-03  5.6903020E-03  4.2149660E-06  8.6432210E-06  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.164524550000000E+09    1.000000 -0.128460  3.755480  0.7202375E+00  0.2657691E+00  2.2638560E-03  3.6286070E-05  6.5590570E-04  5.6873990E-03  3.8178990E-06  1.2832770E-05  1.7879400E-03  2.4306080E-04  0.000E+00  0.0000  3.755480    0.000  1.924820  7.129450  0.7075586E+00  0.2780559E+00  1.0310150E-05  2.8436060E-06  3.3339920E-03  5.6904060E-03  5.5985260E-06  2.3828950E-06  1.7892360E-03  2.4325860E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.269221990000000E+09    1.000000 -0.125890  3.755520  0.7210627E+00  0.2649667E+00  2.2587840E-03  3.6196430E-05  6.5452660E-04  5.6760410E-03  3.8097130E-06  1.2803300E-05  1.7846800E-03  2.4256380E-04  0.000E+00  0.0000  3.755520    0.000  1.929740  7.130150  0.6994329E+00  0.2861736E+00  9.8497250E-06  2.6869090E-06  3.3387700E-03  5.6936380E-03  7.1044740E-06  6.1827340E-07  1.7905210E-03  2.4345540E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.373919440000000E+09    1.000000 -0.123430  3.755590  0.7218776E+00  0.2641747E+00  2.2537440E-03  3.6107390E-05  6.5315530E-04  5.6647400E-03  3.8015700E-06  1.2773990E-05  1.7814330E-03  2.4206890E-04  0.000E+00  0.0000  3.755590    0.000  1.934650  7.131050  0.6913166E+00  0.2942817E+00  9.8503890E-06  2.6866250E-06  3.3419130E-03  5.6969560E-03  8.6778170E-06  1.5385930E-07  1.7918490E-03  2.4365860E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.463660100000000E+09    1.000000 -0.121330  3.755670  0.7225727E+00  0.2634990E+00  2.2494370E-03  3.6031300E-05  6.5198290E-04  5.6550770E-03  3.7946080E-06  1.2748940E-05  1.7786560E-03  2.4164590E-04  0.000E+00  0.0000  3.755670    0.000  1.938900  7.131900  0.6843597E+00  0.3012312E+00  9.8854310E-06  2.6961420E-06  3.3443730E-03  5.6998210E-03  1.0090430E-05  4.5606820E-08  1.7930130E-03  2.4383640E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.568357540000000E+09    1.000000 -0.118840  3.755770  0.7233788E+00  0.2627157E+00  2.2444190E-03  3.5942710E-05  6.5061650E-04  5.6438090E-03  3.7864930E-06  1.2719750E-05  1.7754160E-03  2.4115250E-04  0.000E+00  0.0000  3.755770    0.000  1.943920  7.132940  0.6762388E+00  0.3093435E+00  9.9390070E-06  2.7108130E-06  3.3471950E-03  5.7031690E-03  1.1822350E-05  1.1658030E-08  1.7943950E-03  2.4404760E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.673054990000000E+09    1.000000 -0.116330  3.755880  0.7241828E+00  0.2619342E+00  2.2394110E-03  3.5854320E-05  6.4925280E-04  5.6325640E-03  3.7783960E-06  1.2690630E-05  1.7721820E-03  2.4066030E-04  0.000E+00  0.0000  3.755880    0.000  1.949000  7.134040  0.6681094E+00  0.3174640E+00  9.9977970E-06  2.7269460E-06  3.3500340E-03  5.7065140E-03  1.3653660E-05  4.2705120E-09  1.7958020E-03  2.4426270E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.777752430000000E+09    1.000000 -0.113780  3.756000  0.7249799E+00  0.2611598E+00  2.2344260E-03  3.5766360E-05  6.4789440E-04  5.6213580E-03  3.7703280E-06  1.2661620E-05  1.7689560E-03  2.4016950E-04  0.000E+00  0.0000  3.756000    0.000  1.954140  7.135160  0.6599691E+00  0.3255951E+00  1.0059310E-05  2.7438390E-06  3.3529110E-03  5.7098480E-03  1.5593680E-05  3.0065080E-09  1.7972340E-03  2.4448160E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
