line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.490324160868934E+07    8.999460  3.618430  4.379288  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3084  4.379288   -9.907  1.044151  7.502327  0.6515604E+00  0.3346423E+00  4.6627852E-05  1.2520223E-05  7.3154272E-03  1.1220518E-03  6.0883091E-06  5.0805851E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012203  0.0000000E+00  0.0000000000E+00
 10  0.542939816533083E+07    8.999394  3.622921  4.378617  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3057  4.378617   -9.894  1.042949  7.502716  0.6435313E+00  0.3426899E+00  4.7492610E-05  1.2752707E-05  7.4418121E-03  9.7693572E-04  5.2753737E-06  4.4151131E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012330  0.0000000E+00  0.0000000000E+00
 11  0.595555472197233E+07    8.999326  3.627676  4.377987  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3033  4.377987   -9.880  1.042154  7.503198  0.6353613E+00  0.3508756E+00  4.8254249E-05  1.2957594E-05  7.5490393E-03  8.5377271E-04  4.5827582E-06  3.8494213E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012466  0.0000000E+00  0.0000000000E+00
 12  0.646786505343906E+07    8.999257  3.632197  4.377364  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3006  4.377364   -9.867  1.041396  7.503730  0.6272638E+00  0.3589861E+00  4.8907564E-05  1.3133421E-05  7.6380257E-03  7.5152652E-04  4.0074759E-06  3.3796663E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012596  0.0000000E+00  0.0000000000E+00
 13  0.698017538490578E+07    8.999187  3.636978  4.376765  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2982  4.376765   -9.853  1.040989  7.504331  0.6189973E+00  0.3672638E+00  4.9494326E-05  1.3291446E-05  7.7143174E-03  6.6382286E-04  3.5134696E-06  2.9765013E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012736  0.0000000E+00  0.0000000000E+00
 14  0.747863949119772E+07    8.999115  3.641617  4.376166  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2960  4.376166   -9.839  1.040660  7.504962  0.6108278E+00  0.3754426E+00  5.0004399E-05  1.3428894E-05  7.7777896E-03  5.9081940E-04  3.1027151E-06  2.6410152E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012873  0.0000000E+00  0.0000000000E+00
 15  0.796325737231489E+07    8.999044  3.646169  4.375572  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2932  4.375572   -9.826  1.040434  7.505627  0.6027010E+00  0.3835773E+00  5.0458714E-05  1.3551414E-05  7.8311591E-03  5.2939360E-04  2.7571764E-06  2.3587133E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013009  0.0000000E+00  0.0000000000E+00
 16  0.843402902825729E+07    8.998973  3.650765  4.375001  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2912  4.375001   -9.812  1.040454  7.506321  0.5946886E+00  0.3915962E+00  5.0863369E-05  1.3660638E-05  7.8757918E-03  4.7798128E-04  2.4690047E-06  2.1230173E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013147  0.0000000E+00  0.0000000000E+00
 17  0.891310841930458E+07    8.998898  3.655308  4.374384  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2882  4.374384   -9.799  1.040378  7.507060  0.5863626E+00  0.3999280E+00  5.1239795E-05  1.3762296E-05  7.9151388E-03  4.3262434E-04  2.2154100E-06  1.9152787E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013285  0.0000000E+00  0.0000000000E+00
 18  0.936172611496736E+07    8.998825  3.659814  4.373812  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2863  4.373812   -9.786  1.040595  7.507793  0.5784280E+00  0.4078673E+00  5.1571766E-05  1.3852046E-05  7.9469989E-03  3.9585289E-04  2.0096288E-06  1.7467806E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013424  0.0000000E+00  0.0000000000E+00
 19  0.982280541328744E+07    8.998749  3.664300  4.373176  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2834  4.373176   -9.773  1.040687  7.508571  0.5701214E+00  0.4161781E+00  5.1887735E-05  1.3937518E-05  7.9753905E-03  3.6305101E-04  1.8262870E-06  1.5965130E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013564  0.0000000E+00  0.0000000000E+00
 20  0.102589615062929E+08    8.998674  3.668797  4.372573  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2814  4.372573   -9.760  1.041068  7.509346  0.5620948E+00  0.4242082E+00  5.2173495E-05  1.4014894E-05  7.9987321E-03  3.3604062E-04  1.6749874E-06  1.4726397E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013705  0.0000000E+00  0.0000000000E+00
 21  0.106951175992984E+08    8.998597  3.673152  4.371935  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2786  4.371935   -9.747  1.041315  7.510147  0.5539416E+00  0.4323643E+00  5.2442325E-05  1.4087740E-05  8.0189578E-03  3.1260048E-04  1.5440311E-06  1.3653811E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013843  0.0000000E+00  0.0000000000E+00
 22  0.111188120896466E+08    8.998520  3.677660  4.371349  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2766  4.371349   -9.734  1.041897  7.511121  0.5458284E+00  0.4404802E+00  5.2713644E-05  1.4161370E-05  8.0361011E-03  2.9266213E-04  1.4306634E-06  1.2735835E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013988  0.0000000E+00  0.0000000000E+00
 23  0.115425065799948E+08    8.998441  3.682103  4.370719  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2737  4.370719   -9.722  1.042364  7.512081  0.5375710E+00  0.4487398E+00  5.2974442E-05  1.4232196E-05  8.0509765E-03  2.7531962E-04  1.3318842E-06  1.1936787E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014132  0.0000000E+00  0.0000000000E+00
 24  0.119524933074199E+08    8.998362  3.686535  4.370074  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2718  4.370074   -9.709  1.043051  7.513020  0.5293772E+00  0.4569355E+00  5.3215860E-05  1.4297787E-05  8.0635704E-03  2.6060299E-04  1.2477132E-06  1.1256927E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014277  0.0000000E+00  0.0000000000E+00
 25  0.123450337911248E+08    8.998284  3.691018  4.369584  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2695  4.369584   -9.696  1.044114  7.514339  0.5213701E+00  0.4649442E+00  5.3505626E-05  1.4376642E-05  8.0740093E-03  2.4825967E-04  1.1729604E-06  1.0679636E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014425  0.0000000E+00  0.0000000000E+00
 26  0.127375742748297E+08    8.998204  3.695222  4.368875  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2670  4.368875   -9.684  1.044706  7.515228  0.5131157E+00  0.4732000E+00  5.3723389E-05  1.4435919E-05  8.0833100E-03  2.3732618E-04  1.1099169E-06  1.0169616E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014565  0.0000000E+00  0.0000000000E+00
 27  0.131188993161431E+08    8.998124  3.699657  4.368285  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2648  4.368285   -9.672  1.045832  7.516399  0.5049324E+00  0.4813845E+00  5.3984060E-05  1.4506953E-05  8.0911124E-03  2.2802766E-04  1.0530769E-06  9.7300644E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014715  0.0000000E+00  0.0000000000E+00
 28  0.134890089150648E+08    8.998044  3.703813  4.367546  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2623  4.367546   -9.660  1.046504  7.517282  0.4967891E+00  0.4895289E+00  5.4185423E-05  1.4561794E-05  8.0978171E-03  2.2007271E-04  1.0066277E-06  9.3598261E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014857  0.0000000E+00  0.0000000000E+00
 29  0.138445384388776E+08    8.997965  3.708081  4.366903  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2602  4.366903   -9.648  1.047663  7.518357  0.4888055E+00  0.4975134E+00  5.4419824E-05  1.4625727E-05  8.1033959E-03  2.1334522E-04  9.6469397E-07  9.0395788E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015004  0.0000000E+00  0.0000000000E+00
 30  0.142079187723645E+08    8.997882  3.712286  4.366113  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2576  4.366113   -9.637  1.048475  7.519285  0.4804607E+00  0.5058590E+00  5.4620220E-05  1.4680370E-05  8.1084339E-03  2.0728739E-04  9.2819256E-07  8.7549733E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015150  0.0000000E+00  0.0000000000E+00
 31  0.145511113095465E+08    8.997802  3.716524  4.365414  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2555  4.365414   -9.625  1.049746  7.520344  0.4724165E+00  0.5139039E+00  5.4845686E-05  1.4741915E-05  8.1125405E-03  2.0224848E-04  8.9545842E-07  8.5110590E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015298  0.0000000E+00  0.0000000000E+00
 32  0.148943038467285E+08    8.997719  3.720660  4.364619  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2529  4.364619   -9.614  1.050693  7.521319  0.4641948E+00  0.5221262E+00  5.5048724E-05  1.4797287E-05  8.1161661E-03  1.9779285E-04  8.6694809E-07  8.2978660E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015445  0.0000000E+00  0.0000000000E+00
 33  0.152274024857581E+08    8.997637  3.724839  4.363830  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2509  4.363830   -9.602  1.051995  7.522322  0.4560507E+00  0.5302708E+00  5.5258420E-05  1.4854607E-05  8.1192285E-03  1.9396720E-04  8.4109629E-07  8.1084541E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015594  0.0000000E+00  0.0000000000E+00
 34  0.155473790571896E+08    8.997556  3.728733  4.362998  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2485  4.362998   -9.592  1.052977  7.523246  0.4480634E+00  0.5382586E+00  5.5446252E-05  1.4905915E-05  8.1218288E-03  1.9070262E-04  8.1904284E-07  7.9476891E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015735  0.0000000E+00  0.0000000000E+00
 35  0.158744213573278E+08    8.997471  3.733014  4.362163  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2464  4.362163   -9.580  1.054428  7.524302  0.4397445E+00  0.5465778E+00  5.5664222E-05  1.4965483E-05  8.1241214E-03  1.8773878E-04  7.9753232E-07  7.7980719E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015891  0.0000000E+00  0.0000000000E+00
 36  0.161832946407917E+08    8.997389  3.736891  4.361291  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2440  4.361291   -9.570  1.055519  7.525245  0.4317201E+00  0.5546026E+00  5.5852928E-05  1.5017051E-05  8.1260465E-03  1.8524076E-04  7.7930754E-07  7.6711330E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016034  0.0000000E+00  0.0000000000E+00
 37  0.164921679242555E+08    8.997305  3.741019  4.360425  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2420  4.360425   -9.559  1.057044  7.526283  0.4235524E+00  0.5627707E+00  5.6066123E-05  1.5075352E-05  8.1277042E-03  1.8300675E-04  7.6169556E-07  7.5539995E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016187  0.0000000E+00  0.0000000000E+00
 38  0.167919566993822E+08    8.997221  3.744883  4.359504  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2393  4.359504   -9.549  1.058268  7.527258  0.4154482E+00  0.5708751E+00  5.6259926E-05  1.5128345E-05  8.1291433E-03  1.8105310E-04  7.4615633E-07  7.4512182E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016332  0.0000000E+00  0.0000000000E+00
 39  0.170917454745088E+08    8.997135  3.748979  4.358573  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2375  4.358573   -9.538  1.059883  7.528309  0.4072048E+00  0.5791188E+00  5.6475103E-05  1.5187211E-05  8.1303806E-03  1.7929404E-04  7.3097046E-07  7.3550324E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016487  0.0000000E+00  0.0000000000E+00
 40  0.173769990362959E+08    8.997052  3.752751  4.357637  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2349  4.357637   -9.528  1.061224  7.529345  0.3991844E+00  0.5871394E+00  5.6676549E-05  1.5242317E-05  8.1314320E-03  1.7776888E-04  7.1729261E-07  7.2699576E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016631  0.0000000E+00  0.0000000000E+00
